x y vx vy mass charge
-33.9804 -23.9764 -0.00220016 -0.00145692 1 0.01
-25.883 -25.8377 -0.00102947 -0.0012738 1 0.01
-17.655 -30.5682 -0.000807154 -0.001421 1 0.01
-23.0644 -28.1164 -0.000828337 -0.0013523 1 0.01
-19.6205 -27.7517 -0.000743964 -0.00136935 1 0.01
-19.6935 -26.7534 -0.00107092 -0.00132091 1 0.01
-18.6441 -29.1605 -0.00112023 -0.00131415 1 0.01
-15.7526 -32.41 -0.000583234 -0.00180632 1 0.01
-14.9285 -31.845 -0.000668615 -0.00166395 1 0.01
-17.7344 -29.5745 -0.000541511 -0.00138888 1 0.01
-16.9798 -28.0043 -0.000814031 -0.00146541 1 0.01
-16.7434 -30.9866 -0.000433295 -0.00158831 1 0.01
-15.9156 -30.4159 -0.000730436 -0.00139842 1 0.01
-14.2641 -29.2817 -0.000978286 -0.00177649 1 0.01
-13.441 -28.716 -0.000619662 -0.00125576 1 0.01
-11.7195 -28.585 -0.000329414 -0.00120405 1 0.01
-10.003 -28.4557 -0.000448178 -0.00113477 1 0.01
-9.92367 -29.4593 -0.000508539 -0.00199785 1 0.01
-7.3945 -28.7629 -0.000368534 -0.00128618 1 0.01
-8.21064 -29.3307 -0.000166465 -0.00140976 1 0.01
-5.68441 -28.6307 -0.000220664 -0.00160821 1 0.01
-7.47448 -27.7591 -0.000720646 -0.00144914 1 0.01
-6.66008 -27.1918 -0.000368425 -0.00128825 1 0.01
-4.87077 -28.0613 -0.000232467 -0.0016867 1 0.01
-4.78932 -29.0664 7.58542e-05 -0.00178847 1 0.01
-2.18455 -29.364 -5.06593e-05 -0.00172576 1 0.01
-0.476037 -29.2232 0.000156105 -0.00185769 1 0.01
-0.561773 -28.218 0.000181766 -0.00168991 1 0.01
1.32006 -30.0856 0.000302642 -0.0017195 1 0.01
1.1439 -28.0747 -0.000185088 -0.0015591 1 0.01
3.74572 -28.3555 0.000141859 -0.00153515 1 0.01
2.93805 -28.9322 9.96108e-05 -0.00134632 1 0.01
4.55272 -27.7786 2.84582e-05 -0.00138646 1 0.01
5.44989 -28.2035 0.000111999 -0.00122247 1 0.01
6.25579 -27.6256 0.000126379 -0.00148746 1 0.01
7.24777 -29.0509 0.000258816 -0.00139967 1 0.01
8.14902 -29.4731 0.000171256 -0.00149231 1 0.01
9.8506 -29.3091 0.000773386 -0.00191026 1 0.01
9.75141 -28.3078 0.000605202 -0.00188956 1 0.01
10.6488 -28.7245 0.000452716 -0.00151229 1 0.01
11.5466 -29.1393 0.000804808 -0.0013796 1 0.01
11.6581 -30.1396 0.000691352 -0.00124427 1 0.01
12.5685 -30.5485 0.000739948 -0.00179724 1 0.01
13.3447 -29.9603 0.000741271 -0.00147494 1 0.01
14.9408 -28.8428 0.000566016 -0.00134574 1 0.01
16.6305 -28.8101 0.000913643 -0.00173263 1 0.01
15.7612 -28.3186 0.00139193 -0.00135915 1 0.01
15.8153 -29.3192 0.000652596 -0.00135989 1 0.01
19.1845 -29.2308 0.00085659 -0.00155184 1 0.01
17.4541 -28.2832 0.000708266 -0.00178105 1 0.01
18.3231 -29.7938 0.000818934 -0.00144792 1 0.01
20.9698 -30.1372 0.00118572 -0.00201978 1 0.01
20.9293 -29.1266 0.00112057 -0.00130495 1 0.01
21.964 -32.6159 0.00121306 -0.00159923 1 0.01
28.7178 -27.1737 0.00130791 -0.00118367 1 0.01
23.8365 -34.6045 0.00111443 -0.00158393 1 0.01
21.8704 -30.5964 0.00114773 -0.00131183 1 0.01
26.9595 -27.2719 0.00165116 -0.00130554 1 0.01
22.6767 -29.0319 0.000978073 -0.00144469 1 0.01
33.6937 -35.8603 0.00158175 -0.0015301 1 0.01
28.0592 -30.8267 0.00155317 -0.0015855 1 0.01
26.0486 -26.81 0.00108802 -0.00125145 1 0.01
26.4852 -35.0718 0.00138827 -0.00187768 1 0.01
28.7848 -28.201 0.00136567 -0.00125653 1 0.01
43.2957 -18.3416 0.00208969 -0.00113617 1 0.01
37.4535 -24.5451 0.00176392 -0.000910709 1 0.01
34.562 -22.1582 0.00184954 -0.0012533 1 0.01
35.3222 -20.5563 0.0018172 -0.00122433 1 0.01
41.5674 -19.5361 0.00193488 -0.00105905 1 0.01
32.7896 -22.2853 0.00147762 -0.00108663 1 0.01
45.4546 -21.3251 0.00201522 -0.00123275 1 0.01
46.1818 -10.7373 0.00229903 -0.00150707 1 0.01
43.1936 -17.3059 0.00206449 -0.00131106 1 0.01
22.6027 -47.8035 0.000787883 -0.00238737 1 0.01
42.3422 -27.9286 0.0019645 -0.00135037 1 0.01
46.5849 -7.05947 0.00217855 -0.00118495 1 0.01
49.0175 -18.9168 0.00237314 -0.00135046 1 0.01
47.7229 0.214969 0.00284807 -0.000859942 1 0.01
39.1715 -23.3784 0.00146498 -0.00124586 1 0.01
-50.8992 -12.5683 -0.00240061 -0.000833315 1 0.01
-40.4087 -21.7718 -0.0021528 -0.00080021 1 0.01
-47.0068 -14.2232 -0.00241845 -0.00110377 1 0.01
-30.2336 -26.7436 -0.00166338 -0.00152108 1 0.01
-42.6991 -0.382972 -0.00215287 -0.000155715 1 0.01
-50.75 -2.45728 -0.00296026 -0.000236896 1 0.01
-27.4064 -29.0506 -0.00133257 -0.00164247 1 0.01
-40.9128 -29.6704 -0.00222121 -0.00128417 1 0.01
-43.1518 -21.3704 -0.00219191 -0.00111892 1 0.01
-41.6266 -34.5663 -0.00188315 -0.00135747 1 0.01
-53.1265 -8.48985 -0.00221745 -0.00049375 1 0.01
-30.3726 -24.71 -0.00196307 -0.0015493 1 0.01
-39.2541 -26.3968 -0.00214798 -0.000993698 1 0.01
-36.4396 -27.7649 -0.00207593 -0.00125936 1 0.01
-34.9625 -22.5138 -0.00164822 -0.00079162 1 0.01
-40.4574 -20.7336 -0.0019309 -0.000552486 1 0.01
-25.1903 -23.2386 -0.00137153 -0.0014228 1 0.01
-26.0264 -23.8201 -0.00144226 -0.00141677 1 0.01
-24.2859 -23.6622 -0.00161582 -0.00162253 1 0.01
-27.7729 -23.9758 -0.00153594 -0.00144198 1 0.01
-26.4066 -30.4988 -0.00155837 -0.00144749 1 0.01
-25.7331 -27.8616 -0.00168262 -0.00114473 1 0.01
-20.4556 -28.3408 -0.000881075 -0.00145006 1 0.01
-21.117 -30.9363 -0.000657371 -0.00132127 1 0.01
-20.5231 -27.3405 -0.000760273 -0.00136476 1 0.01
-21.2053 -29.9127 -0.000616456 -0.00118583 1 0.01
-18.8641 -26.1724 -0.000771449 -0.0011875 1 0.01
-19.7682 -25.756 -0.000938869 -0.00145203 1 0.01
-18.7896 -27.1688 -0.00110013 -0.00145496 1 0.01
-18.7161 -28.1652 -0.000765018 -0.00148685 1 0.01
-17.056 -27.0098 -0.000763991 -0.00109605 1 0.01
-17.3983 -33.5552 -0.000501431 -0.00141216 1 0.01
-15.9955 -29.421 -0.000899991 -0.000997523 1 0.01
-14.3438 -28.2848 -0.000837538 -0.00158894 1 0.01
-13.5208 -27.7185 -0.000620926 -0.00131249 1 0.01
-12.6195 -28.1506 -0.00058191 -0.00156399 1 0.01
-10.9005 -28.0197 -0.000621072 -0.00171265 1 0.01
-9.26615 -26.8889 -0.000381479 -0.0012857 1 0.01
-9.18583 -27.8897 0.000106947 -0.00124293 1 0.01
-6.57951 -28.1947 -0.000382847 -0.00162878 1 0.01
-4.70839 -30.0735 -0.000364836 -0.00157592 1 0.01
-7.55491 -26.7574 -0.000462563 -0.00150117 1 0.01
-5.84662 -26.6246 -0.000435786 -0.00124998 1 0.01
-4.9524 -27.0581 -0.000267544 -0.00171121 1 0.01
-4.05806 -27.4918 -0.000302484 -0.00116384 1 0.01
-3.16336 -27.9252 -3.23579e-05 -0.00148304 1 0.01
-2.26834 -28.3584 3.52342e-05 -0.00142048 1 0.01
-1.37264 -28.791 -2.58245e-05 -0.00144939 1 0.01
0.248286 -27.6449 0.000208921 -0.00150231 1 0.01
0.163302 -26.6428 -2.40189e-05 -0.00164609 1 0.01
0.334294 -28.6489 -2.86987e-07 -0.00167984 1 0.01
2.84863 -27.9282 0.00017921 -0.00193499 1 0.01
2.0404 -28.5037 -0.000258445 -0.00116053 1 0.01
4.46449 -26.7773 0.000439031 -0.00167382 1 0.01
5.35985 -27.2018 0.000137111 -0.00175797 1 0.01
6.1673 -26.6254 0.000599321 -0.00132886 1 0.01
6.34813 -28.6279 0.000398886 -0.00142913 1 0.01
8.05094 -28.4699 0.000606505 -0.0018565 1 0.01
7.95817 -27.469 0.000467902 -0.00190477 1 0.01
8.95001 -28.8904 0.000729763 -0.00220288 1 0.01
10.5556 -27.7265 0.000912407 -0.00139269 1 0.01
12.346 -28.5566 0.000779911 -0.00145629 1 0.01
13.1555 -27.983 0.00093714 -0.0012941 1 0.01
12.445 -29.5514 0.00067381 -0.00166519 1 0.01
12.2604 -27.5657 0.000251813 -0.0013482 1 0.01
14.05 -28.4049 0.000672456 -0.00150032 1 0.01
13.9747 -27.4224 0.000751858 -0.00180711 1 0.01
17.4498 -30.3627 0.000418433 -0.00179309 1 0.01
16.566 -29.9273 0.000948335 -0.00152668 1 0.01
21.7796 -28.5715 0.00138934 -0.0014645 1 0.01
19.1172 -27.1935 0.000826014 -0.00126687 1 0.01
20.1078 -30.6908 0.00137208 -0.00171783 1 0.01
22.6258 -28.0162 0.000884041 -0.00126092 1 0.01
26.179 -28.853 0.00121332 -0.00122037 1 0.01
25.1373 -26.3488 0.0014116 -0.00115667 1 0.01
26.116 -27.8304 0.00136487 -0.00148919 1 0.01
27.0255 -28.2951 0.00109074 -0.0013804 1 0.01
30.5503 -28.103 0.00189746 -0.00111684 1 0.01
23.5777 -29.4952 0.00167247 -0.00129219 1 0.01
21.4111 -41.5659 0.00123992 -0.00206669 1 0.01
28.9711 -31.3052 0.0013913 -0.00121967 1 0.01
22.8246 -32.0749 0.00132541 -0.00167677 1 0.01
28.8497 -29.2317 0.00147097 -0.00159262 1 0.01
32.5863 -32.1826 0.00195719 -0.00172811 1 0.01
26.2392 -29.8779 0.00105524 -0.00137287 1 0.01
32.7022 -34.3003 0.0018431 -0.00133305 1 0.01
29.1908 -21.5141 0.0012502 -0.00070737 1 0.01
29.7646 -29.7033 0.00171547 -0.00133701 1 0.01
39.7941 -30.7385 0.00184883 -0.000703257 1 0.01
36.9231 -18.3709 0.00219051 -0.000536322 1 0.01
40.8977 -4.5888 0.00264452 -0.000773067 1 0.01
39.4651 -16.6075 0.00164373 -0.000840118 1 0.01
47.3378 -21.1781 0.00207356 -0.00121303 1 0.01
48.1831 -11.5077 0.00217934 -0.00147525 1 0.01
46.4493 -21.7842 0.00218823 -0.00161856 1 0.01
50.0622 -11.2118 0.00225387 -0.000887524 1 0.01
42.2893 -9.10208 0.00192466 -0.000816223 1 0.01
52.64 -1.9901 0.00284218 -0.000473528 1 0.01
38.519 -16.1769 0.00177824 -0.000900069 1 0.01
44.3692 -19.8238 0.00217441 -0.00137545 1 0.01
-48.1016 -0.702668 -0.00235045 0.00013422 1 0.01
-43.7958 -28.2895 -0.00242245 -0.000741289 1 0.01
-46.8837 -20.5076 -0.00240499 -0.00122846 1 0.01
-44.1834 -16.6753 -0.00232062 -0.00116804 1 0.01
-33.3186 -33.2603 -0.00181568 -0.00160883 1 0.01
-43.273 -17.1592 -0.00190777 -0.00078175 1 0.01
-44.2161 -15.6189 -0.00189428 -0.000700313 1 0.01
-45.8673 -23.1008 -0.00238826 -0.00107534 1 0.01
-45.0193 -20.407 -0.00224047 -0.00142506 1 0.01
-43.3391 -15.037 -0.00253818 -0.000559728 1 0.01
-40.1944 -25.9332 -0.00239494 -0.00140848 1 0.01
-43.9662 -24.0488 -0.00240165 -0.00118244 1 0.01
-31.9305 -27.9208 -0.00191831 -0.0017392 1 0.01
-30.5038 -22.6854 -0.00187201 -0.00134039 1 0.01
-38.551 -22.7228 -0.00217759 -0.000769277 1 0.01
-27.0006 -22.3878 -0.00147731 -0.00125147 1 0.01
-32.2677 -22.8266 -0.00199324 -0.00120233 1 0.01
-30.8063 -17.6512 -0.00118762 -0.00109385 1 0.01
-29.8429 -19.0891 -0.0016344 -0.00133662 1 0.01
-26.7197 -26.4247 -0.00116318 -0.00144155 1 0.01
-24.7452 -29.2968 -0.0012758 -0.00159535 1 0.01
-26.4909 -29.4747 -0.00116735 -0.00182361 1 0.01
-26.3162 -31.5269 -0.00143633 -0.00174412 1 0.01
-23.1547 -27.1049 -0.00134872 -0.00148843 1 0.01
-23.0011 -29.1169 -0.00119497 -0.00087535 1 0.01
-20.5981 -26.3405 -0.001037 -0.000978273 1 0.01
-20.7452 -24.3414 -0.000854166 -0.0008259 1 0.01
-22.4784 -24.5051 -0.00129474 -0.00116377 1 0.01
-18.0359 -25.5952 -0.00123268 -0.000856721 1 0.01
-19.8425 -24.759 -0.000619332 -0.00105248 1 0.01
-17.1324 -26.0154 -0.00109033 -0.0013558 1 0.01
-16.9029 -28.9985 -0.00101477 -0.00125235 1 0.01
-16.8245 -29.9925 -0.000680119 -0.00161525 1 0.01
-15.0891 -29.8483 -0.000881044 -0.00149042 1 0.01
-15.2475 -27.8569 -0.000979526 -0.00126433 1 0.01
-12.6994 -27.1529 -0.000181766 -0.00114847 1 0.01
-11.7994 -27.5854 -0.000363805 -0.00161661 1 0.01
-10.0827 -27.4545 -0.000551665 -0.00162116 1 0.01
-11.0609 -26.0227 -0.000183449 -0.00128505 1 0.01
-10.1631 -26.4553 -0.000467329 -0.00153933 1 0.01
-8.36988 -27.3236 -0.000467915 -0.00132231 1 0.01
-6.74092 -26.191 -0.000259425 -0.00161664 1 0.01
-6.82199 -25.1922 -0.000287449 -0.0017958 1 0.01
-5.92775 -25.6245 -0.00034978 -0.00116387 1 0.01
-5.03372 -26.0571 -0.00024931 -0.00169267 1 0.01
-4.13995 -26.4898 -0.00022945 -0.00163695 1 0.01
-3.24604 -26.9223 -4.3574e-05 -0.00165683 1 0.01
-1.45713 -27.7866 -0.00011457 -0.00163961 1 0.01
-0.646633 -27.2146 0.000106818 -0.00126792 1 0.01
0.972852 -26.0707 5.49016e-05 -0.0014347 1 0.01
1.05772 -27.0717 0.00015134 -0.00143897 1 0.01
2.76146 -26.9261 0.000430842 -0.00197807 1 0.01
3.65658 -27.3527 -0.000381768 -0.00158542 1 0.01
3.57001 -26.3518 7.62569e-05 -0.00141586 1 0.01
5.27263 -26.2021 0.000243656 -0.00126986 1 0.01
7.06244 -27.0477 0.000224323 -0.00144539 1 0.01
7.15295 -28.0483 0.000705058 -0.00109616 1 0.01
7.87026 -26.4705 0.0004026 -0.00144197 1 0.01
8.76511 -26.8906 0.000721937 -0.001585 1 0.01
8.85452 -27.889 0.000527312 -0.00156245 1 0.01
9.66033 -27.3092 0.000500929 -0.00117845 1 0.01
11.451 -28.1422 0.000693009 -0.00147886 1 0.01
11.3652 -27.1491 0.000677069 -0.0017688 1 0.01
13.0776 -26.9976 0.000665971 -0.00128734 1 0.01
14.8708 -27.859 0.000913706 -0.00141425 1 0.01
15.6966 -27.3263 0.00119783 -0.00144469 1 0.01
18.3037 -28.7758 0.00102452 -0.00192097 1 0.01
16.5851 -27.7953 0.000655916 -0.00140542 1 0.01
17.4098 -27.2638 0.0010472 -0.00122807 1 0.01
20.0381 -28.6714 0.00107846 -0.00137148 1 0.01
20.8868 -28.1139 0.00139989 -0.00152503 1 0.01
19.2382 -31.2472 0.00103206 -0.00138564 1 0.01
21.8257 -29.5848 0.00119925 -0.00142101 1 0.01
24.3044 -26.9051 0.00135495 -0.00126747 1 0.01
23.4674 -27.4586 0.00132757 -0.00107188 1 0.01
28.6486 -26.1502 0.00156378 -0.00134639 1 0.01
30.1853 -22.9781 0.00187364 -0.000845475 1 0.01
22.5415 -25.9766 0.00140418 -0.00164737 1 0.01
26.8921 -26.2526 0.0016127 -0.000981592 1 0.01
25.8421 -23.7731 0.00129642 -0.000951581 1 0.01
26.2972 -30.9059 0.00186921 -0.00164455 1 0.01
27.5917 -23.6593 0.000940807 -0.00107791 1 0.01
29.5639 -26.61 0.00153602 -0.00113728 1 0.01
33.0678 -41.8944 0.00189839 -0.00182693 1 0.01
26.404 -32.9751 0.00127142 -0.00144788 1 0.01
43.9527 -15.6692 0.002227 -0.00126505 1 0.01
35.9868 -17.9345 0.00106815 -0.000678539 1 0.01
29.2315 -37.6518 0.00171894 -0.00209712 1 0.01
40.9884 -23.2452 0.00183247 -0.000919566 1 0.01
33.4518 -31.6096 0.00165856 -0.00147576 1 0.01
41.76 -21.6122 0.00189957 -0.000961362 1 0.01
24.6789 -43.6101 0.00121723 -0.00165125 1 0.01
49.7069 -16.147 0.00247461 -0.00155435 1 0.01
39.0012 -32.3849 0.0019409 -0.00155324 1 0.01
34.8343 -39.6121 0.0016873 -0.00153215 1 0.01
43.6148 -12.5847 0.00221522 -0.00129264 1 0.01
48.0095 -18.4482 0.00223144 -0.00153897 1 0.01
36.4404 -13.2911 0.00160532 -0.000718646 1 0.01
47.4937 19.5222 0.00392534 -0.00153225 1 0.01
26.532 -42.5303 0.00122933 -0.00179862 1 0.01
-41.703 -32.4111 -0.00246709 -0.00168439 1 0.01
-41.4602 -18.1521 -0.00206374 -0.00103293 1 0.01
-44.0157 -6.66364 -0.00220947 -0.00073268 1 0.01
-46.7237 -26.9262 -0.00224408 -0.0010401 1 0.01
-47.2667 -11.1141 -0.00281096 -0.0013167 1 0.01
-38.0499 -31.0323 -0.00192363 -0.00122693 1 0.01
-51.4598 8.14899 -0.00239835 -2.62768e-05 1 0.01
-40.6316 -16.5474 -0.00199722 -0.000878683 1 0.01
-37.6783 -22.1649 -0.00238699 -0.00094923 1 0.01
-35.9398 -21.0489 -0.00187733 -0.000904873 1 0.01
-48.9362 -13.35 -0.00280776 -0.000887954 1 0.01
-35.7042 -25.1254 -0.00176184 -0.00145799 1 0.01
-38.6583 -20.6693 -0.00195271 -0.000883661 1 0.01
-37.3105 -28.3503 -0.00209408 -0.00121194 1 0.01
-30.628 -20.6681 -0.00155941 -0.000887488 1 0.01
-31.4769 -21.2417 -0.00216191 -0.00148206 1 0.01
-28.8764 -20.5254 -0.00184953 -0.00117639 1 0.01
-29.9037 -18.0846 -0.00168814 -0.000775929 1 0.01
-24.4247 -21.6565 -0.00137372 -0.00123764 1 0.01
-23.382 -24.0844 -0.00134314 -0.000983404 1 0.01
-33.1228 -23.4017 -0.00207604 -0.00127368 1 0.01
-24.5753 -31.3405 -0.00126744 -0.0016506 1 0.01
-21.4257 -26.9354 -0.00116925 -0.00145897 1 0.01
-25.0481 -25.2517 -0.00133673 -0.00122048 1 0.01
-21.5015 -25.9278 -0.00109401 -0.00155371 1 0.01
-24.0639 -26.6834 -0.00104249 -0.0011843 1 0.01
-21.7192 -22.9236 -0.000955603 -0.0010227 1 0.01
-20.6721 -25.3405 -0.0012258 -0.00136282 1 0.01
-17.2086 -25.0213 -0.00061465 -0.00170475 1 0.01
-16.3061 -25.4435 -0.000476871 -0.00108158 1 0.01
-17.885 -27.5854 -0.000401966 -0.00137724 1 0.01
-16.074 -28.4263 -0.000743334 -0.0013402 1 0.01
-15.1686 -28.8522 -0.000795206 -0.00142481 1 0.01
-14.423 -27.2891 -0.000379588 -0.00169659 1 0.01
-13.6003 -26.7224 -0.000835683 -0.00138286 1 0.01
-11.8794 -26.5877 -0.000527953 -0.00137873 1 0.01
-10.9805 -27.0203 -0.000381087 -0.00135735 1 0.01
-11.1408 -25.0268 -0.000482063 -0.00144176 1 0.01
-9.34643 -25.8903 -0.000710876 -0.0012246 1 0.01
-8.28983 -28.326 -0.000390357 -0.00170631 1 0.01
-8.45044 -26.3234 -8.4873e-05 -0.00102208 1 0.01
-7.71653 -24.7601 -0.000390557 -0.00125781 1 0.01
-7.63581 -25.7579 -0.000233512 -0.00148667 1 0.01
-5.11512 -25.0579 -0.000194357 -0.00169744 1 0.01
-4.2217 -25.4895 -0.000218535 -0.00183866 1 0.01
-2.3518 -27.3545 -0.000104196 -0.00112065 1 0.01
-1.54089 -26.7839 7.73352e-05 -0.00133975 1 0.01
-0.730484 -26.2131 0.000100136 -0.00117061 1 0.01
0.0794555 -25.6423 0.00013426 -0.00166898 1 0.01
-0.00349734 -24.6439 0.000157578 -0.00125128 1 0.01
1.95278 -27.5002 0.000305356 -0.00151175 1 0.01
1.86686 -26.4986 -9.18326e-05 -0.00130166 1 0.01
1.78234 -25.4991 -2.57339e-05 -0.00184368 1 0.01
2.67594 -25.9257 0.000167857 -0.00139909 1 0.01
4.37869 -25.778 0.000105595 -0.00182604 1 0.01
5.18794 -25.2046 0.000330761 -0.00161758 1 0.01
6.08168 -25.6274 0.000274591 -0.00145133 1 0.01
6.97571 -26.0495 -1.43176e-05 -0.00160643 1 0.01
7.78586 -25.4747 0.000109668 -0.00148697 1 0.01
8.68026 -25.8948 -2.90221e-05 -0.00125903 1 0.01
9.57502 -26.314 0.00033073 -0.00115578 1 0.01
10.4701 -26.7319 0.000529425 -0.00159664 1 0.01
11.2845 -26.1588 0.000336485 -0.00157378 1 0.01
12.1807 -26.5775 0.000683911 -0.00141091 1 0.01
13.9004 -26.4397 0.00071767 -0.00111654 1 0.01
14.7996 -26.8754 0.000814954 -0.00134489 1 0.01
15.6265 -26.3367 0.0010924 -0.00134798 1 0.01
16.5226 -26.7943 0.000734494 -0.00146679 1 0.01
18.2838 -27.7419 0.00102588 -0.00128111 1 0.01
19.9528 -26.6423 0.000982267 -0.00151535 1 0.01
19.1533 -28.2149 0.0012469 -0.00169377 1 0.01
20.8426 -27.0997 0.00118226 -0.00147209 1 0.01
19.8962 -25.6321 0.000879935 -0.000653516 1 0.01
23.5236 -28.4775 0.00136769 -0.00151398 1 0.01
24.3674 -27.9232 0.00104681 -0.00119575 1 0.01
25.2718 -28.3871 0.00124948 -0.00147232 1 0.01
25.9119 -24.7833 0.00085623 -0.00131658 1 0.01
22.5747 -26.9993 0.000726485 -0.00136396 1 0.01
28.4304 -23.0949 0.00142428 -0.000904677 1 0.01
24.2196 -25.8863 0.00135795 -0.00136717 1 0.01
31.181 -24.4509 0.00157148 -0.000977324 1 0.01
31.4009 -27.5356 0.0015951 -0.00124459 1 0.01
34.0308 -26.8568 0.00172404 -0.000585601 1 0.01
31.5369 -29.6096 0.00105318 -0.000855977 1 0.01
42.5608 -30.0724 0.00191565 -0.00150696 1 0.01
32.9496 -24.3341 0.00167142 -0.00109336 1 0.01
35.494 -22.6069 0.00149545 -0.00105412 1 0.01
35.9285 -8.25353 0.00186597 -0.000199209 1 0.01
38.0464 -20.8615 0.00159321 -0.000559233 1 0.01
33.6332 -21.711 0.00146936 -0.000918566 1 0.01
35.9749 -28.8322 0.00181982 -0.00130954 1 0.01
38.7125 -18.2212 0.00130028 -0.000934135 1 0.01
44.3432 -10.9506 0.00206946 -0.00100341 1 0.01
47.7358 -8.42956 0.00213665 -0.00179272 1 0.01
33.8766 -24.7894 0.00150113 -0.00109653 1 0.01
47.3139 -5.45264 0.00326958 -0.00155083 1 0.01
39.3484 -25.4631 0.00153639 -0.000775398 1 0.01
51.8514 -3.72151 0.00313691 -0.00066164 1 0.01
46.6718 -23.9261 0.00216439 -0.00147881 1 0.01
41.2695 -16.4438 0.00183114 -0.0011653 1 0.01
-39.9561 -30.1255 -0.0021963 -0.00133643 1 0.01
1.54785 -51.9082 1.65049e-05 -0.00251726 1 0.01
-52.5611 10.8012 -0.00223157 0.000256128 1 0.01
-52.5086 -15.0409 -0.00256783 0.000211839 1 0.01
-52.4712 -4.70559 -0.00235879 -0.000330756 1 0.01
-37.225 -12.5828 -0.00213207 -0.000998328 1 0.01
-45.7284 -27.3565 -0.0019264 -0.00111292 1 0.01
-38.4947 -23.753 -0.00224903 -0.00128478 1 0.01
-41.336 -21.2903 -0.00218816 -0.00112063 1 0.01
-35.8266 -23.0815 -0.001889 -0.00110871 1 0.01
-36.5822 -38.944 -0.00108428 -0.00236633 1 0.01
-31.1526 -26.3105 -0.00167761 -0.00131494 1 0.01
-45.98 -18.8777 -0.00210655 -0.00166519 1 0.01
-36.8615 -20.5918 -0.00233065 -0.00105988 1 0.01
-33.4082 -18.351 -0.00173787 -0.000935583 1 0.01
-41.9241 -28.1553 -0.00216857 -0.000844522 1 0.01
-37.5635 -24.2162 -0.00225489 -0.0012482 1 0.01
-36.7518 -22.6266 -0.00234868 -0.00123399 1 0.01
-40.2505 -24.8905 -0.00229534 -0.00104703 1 0.01
-24.9733 -26.261 -0.00131044 -0.001281 1 0.01
-24.1409 -25.6743 -0.00120666 -0.00149383 1 0.01
-25.5768 -29.8965 -0.00122823 -0.00164432 1 0.01
-21.7237 -33.6091 -0.00113744 -0.00164752 1 0.01
-23.3094 -25.0889 -0.00132705 -0.00119326 1 0.01
-21.5752 -24.9244 -0.000891696 -0.000992843 1 0.01
-20.8176 -23.3432 -0.000935781 -0.00136913 1 0.01
-18.9393 -25.1765 -0.000626507 -0.00123907 1 0.01
-17.9602 -26.5901 -0.000908067 -0.00106832 1 0.01
-18.111 -24.6007 -0.000728288 -0.00120597 1 0.01
-17.2843 -24.0278 -0.000755043 -0.00152646 1 0.01
-15.4813 -24.8742 -0.000800233 -0.00117171 1 0.01
-16.2291 -26.4375 -0.000434532 -0.00146019 1 0.01
-16.1517 -27.4319 -0.000597564 -0.00151721 1 0.01
-14.58 -25.2999 -0.00032962 -0.00126273 1 0.01
-12.7792 -26.1567 -0.00075529 -0.00151928 1 0.01
-12.9372 -24.1677 -0.00042693 -0.00121173 1 0.01
-13.7578 -24.7333 -0.000676323 -0.00122883 1 0.01
-12.8584 -25.1617 -0.000156952 -0.00120771 1 0.01
-10.2434 -25.458 -0.000475889 -0.00142326 1 0.01
-9.42705 -24.8934 -0.00057056 -0.00145193 1 0.01
-10.3234 -24.4623 -0.000495475 -0.0012685 1 0.01
-8.53103 -25.3251 -0.000551703 -0.001177 1 0.01
-7.79697 -23.7642 -0.00060272 -0.00115879 1 0.01
-6.90272 -24.1951 -0.00018066 -0.00118754 1 0.01
-3.49159 -23.9248 7.23903e-05 -0.00107133 1 0.01
-2.43474 -26.3526 -0.000339608 -0.0014574 1 0.01
-3.32829 -25.9213 5.81483e-05 -0.00131862 1 0.01
-1.6241 -25.783 0.000241646 -0.00165779 1 0.01
0.889269 -25.0717 1.62133e-05 -0.00135204 1 0.01
-0.0854483 -23.6473 7.65878e-06 -0.001613 1 0.01
1.69907 -24.5013 -0.000152878 -0.00124439 1 0.01
2.59185 -24.9275 0.00017693 -0.00127238 1 0.01
3.4851 -25.3529 0.000178534 -0.00106435 1 0.01
3.40174 -24.3563 0.000144867 -0.00142836 1 0.01
4.29468 -24.7807 4.47312e-05 -0.00145144 1 0.01
5.99831 -24.6319 6.58091e-05 -0.00136185 1 0.01
6.89196 -25.0537 0.000198982 -0.00167443 1 0.01
8.59842 -24.9019 0.000307095 -0.00122134 1 0.01
9.4933 -25.3215 0.00103354 -0.00115973 1 0.01
10.231 -23.7636 0.000660345 -0.00108879 1 0.01
10.3886 -25.7404 0.00069956 -0.00163844 1 0.01
11.2057 -25.1708 0.000336503 -0.00112853 1 0.01
12.1031 -25.5911 0.000829627 -0.00142398 1 0.01
13.0014 -26.0132 0.000726886 -0.00118938 1 0.01
13.8256 -25.4566 0.00107465 -0.00125991 1 0.01
14.7264 -25.8912 0.000820801 -0.00159787 1 0.01
16.4531 -25.7989 0.00085621 -0.00131821 1 0.01
17.3484 -26.2582 0.000759916 -0.00178926 1 0.01
18.2365 -26.7245 0.00112502 -0.00142246 1 0.01
18.1748 -25.7174 0.00071961 -0.00126518 1 0.01
19.0653 -26.1798 0.00118283 -0.00131997 1 0.01
20.7897 -26.0901 0.00119004 -0.00121317 1 0.01
21.7323 -27.5569 0.000899652 -0.00133307 1 0.01
