x y vx vy mass charge
-7.2106 14.8003 0.00278305 0.00228139 1 0.02
-6.65929 13.7956 -0.00048838 0.00487793 1 0.02
-3.03693 16.5749 0.00436502 0.00360923 1 0.02
1.24295 14.6901 0.00188296 -0.000486742 1 0.02
-1.38736 13.7399 0.00280255 -0.00427799 1 0.02
-0.843306 9.1317 0.00145211 -0.00495331 1 0.02
3.33048 10.9691 0.00532776 -0.000259421 1 0.02
-0.335356 13.7435 -0.00140132 -0.0031739 1 0.02
4.41145 14.7207 0.000238487 0.000773134 1 0.02
4.93102 13.7759 -0.00337643 -0.00284163 1 0.02
4.45282 16.6408 -0.00117234 9.74341e-05 1 0.02
6.48171 10.9955 0.00113738 0.00709475 1 0.02
3.89284 15.669 -0.000710767 -0.00214273 1 0.02
7.05213 13.7942 -0.00670384 -0.00375927 1 0.02
6.5391 14.7351 0.000183501 -0.000267523 1 0.02
7.02197 11.9267 -0.00215041 -0.000711969 1 0.02
8.602 11.0218 -0.00178253 -0.00128268 1 0.02
10.2849 13.885 -0.00518041 0.00357869 1 0.02
12.3246 10.1574 -6.40143e-05 0.00127582 1 0.02
9.19034 13.8595 0.00359526 -0.00235513 1 0.02
13.3844 8.3187 0.000844461 0.00170273 1 0.02
-10.3731 12.9451 -0.00288651 0.00391943 1 0.02
-12.4966 11.0637 1.24e-05 -0.000570932 1 0.02
-8.77617 13.8476 -0.00512533 0.000565958 1 0.02
-5.09944 14.7054 0.00460694 0.00364962 1 0.02
-3.49002 13.7416 0.00548867 0.000366064 1 0.02
2.29867 14.6976 -0.00429308 -0.000571737 1 0.02
1.23387 16.612 0.000466475 -0.00431453 1 0.02
-8.30096 14.8184 0.00414343 0.00108168 1 0.02
-1.92876 14.679 0.00162018 -0.00416181 1 0.02
-6.1527 14.7294 -0.00340819 0.00159394 1 0.02
2.81344 11.8948 -0.00540855 -0.00022943 1 0.02
-0.326652 11.8842 -0.00320275 0.00143261 1 0.02
-0.356934 17.5465 -0.00222911 -0.00144853 1 0.02
0.721658 11.8853 0.00316465 -0.00222194 1 0.02
5.4269 10.989 -0.00270554 0.00349303 1 0.02
0.718084 13.7425 0.00510789 -0.000390575 1 0.02
5.54509 16.6409 0.000162113 -0.000771742 1 0.02
5.47185 14.7224 -0.00134694 0.000933255 1 0.02
4.95833 15.6787 0.00453677 0.00125609 1 0.02
15.6187 6.46459 0.00331118 -0.00172571 1 0.02
6.50637 12.8498 0.000267471 -0.00578035 1 0.02
14.4868 8.32677 -0.00351638 0.0017307 1 0.02
9.71871 12.9226 0.000546439 -0.00349425 1 0.02
7.57095 12.8645 0.00509023 -0.000629046 1 0.02
8.12163 13.8207 -0.00553062 -0.000174523 1 0.02
-0.897814 16.5834 -0.00105533 -0.00423888 1 0.02
-10.9384 13.9102 -0.00379726 -0.00331218 1 0.02
2.29493 12.8204 -2.6527e-05 -0.000637002 1 0.02
-0.354242 15.6286 0.000744152 -0.00234926 1 0.02
1.77214 15.6453 0.00204749 -0.00113902 1 0.02
0.197874 12.8114 0.000478843 -0.00320021 1 0.02
-1.9646 16.5971 0.00151656 -0.0031216 1 0.02
-2.47763 15.626 0.00148448 -0.002211 1 0.02
-5.60031 13.7675 -0.00240687 0.00538296 1 0.02
2.30272 16.6181 0.00108299 -0.00709326 1 0.02
3.37189 16.6315 0.0024276 -0.00182334 1 0.02
2.83296 15.6579 0.00221878 0.00145079 1 0.02
-1.41686 15.6313 0.00687138 0.00134753 1 0.02
-0.872923 14.6808 -0.000619004 0.00126269 1 0.02
3.87296 13.7669 -0.00474129 -0.000409355 1 0.02
2.82341 13.7574 0.000220865 0.00616727 1 0.02
3.34519 12.8229 -0.00152601 0.00398022 1 0.02
-3.53534 17.5493 -0.00504235 0.00448197 1 0.02
3.35381 14.7055 0.00411823 -0.001 1 0.02
1.76752 13.751 0.00349199 -0.000137077 1 0.02
8.64374 12.8907 -0.00107263 0.00131356 1 0.02
-4.62026 15.6466 0.00443246 0.000890646 1 0.02
11.8062 11.0703 0.00412688 0.00195372 1 0.02
11.3358 12.0166 -0.00543901 -0.00278458 1 0.02
10.7378 11.062 0.00473175 1.1392e-05 1 0.02
